"COUNTY_ID","CONAME","DISTRICT_ID","DISTNAME","LINE_NO","ACCOUNT","LINE_DESC","AMOUNT_1","AMOUNT_2","AMOUNT_3"
03,"BERGEN",5150,"TEANECK TWP",88080,"20-XXX-XXX-XXX","Nonpublic Technology Initiative",16869.00,8449.00,8449.00
03,"BERGEN",5150,"TEANECK TWP",88140,"20-XXX-XXX-XXX","Other",307892.00,0.00,0.00
03,"BERGEN",5150,"TEANECK TWP",88180,"","Total Other State Projects",560606.00,201315.00,201315.00
03,"BERGEN",5150,"TEANECK TWP",88200,"20-XXX-XXX-XXX","Total State Projects",560606.00,201315.00,201315.00
03,"BERGEN",5150,"TEANECK TWP",88500,"20-XXX-XXX-XXX","Title I",463123.00,397018.00,397018.00
03,"BERGEN",5150,"TEANECK TWP",88520,"20-XXX-XXX-XXX","Title II",129989.00,98631.00,98631.00
03,"BERGEN",5150,"TEANECK TWP",88540,"20-XXX-XXX-XXX","Title III",30199.00,21724.00,21724.00
03,"BERGEN",5150,"TEANECK TWP",88620,"20-XXX-XXX-XXX","I.D.E.A. Part B (Handicapped)",1017090.00,922306.00,922306.00
03,"BERGEN",5150,"TEANECK TWP",88740,"20-XXX-XXX-XXX","Total Federal Projects",1640401.00,1439679.00,1439679.00
03,"BERGEN",5150,"TEANECK TWP",88760,"","Total Special Revenue Funds",2522377.00,1640994.00,1640994.00
03,"BERGEN",5150,"TEANECK TWP",89660,"40-701-510-XXX","Total Regular Debt Service",1913917.00,1489284.00,1461209.00
03,"BERGEN",5150,"TEANECK TWP",89980,"","Total Debt Service Funds",1913917.00,1489284.00,1461209.00
03,"BERGEN",5150,"TEANECK TWP",90000,"","Total Expenditures/Appropriations",96767435.00,95908766.00,97150649.00
03,"BERGEN",5150,"TEANECK TWP",90010,"","Total Expenditures Net of Transfers",96767435.00,95908766.00,97150649.00
03,"BERGEN",5160,"TENAFLY BORO",3200,"11-1XX-100-XXX","Total Regular Programs - Instruction",21211106.00,22283953.00,23643173.00
03,"BERGEN",5160,"TENAFLY BORO",10300,"11-2XX-100-XXX","Total Special Education - Instruction",3663344.00,4050986.00,4255667.00
03,"BERGEN",5160,"TENAFLY BORO",11160,"11-230-100-XXX","Total Basic Skills/Remedial - Instruction",498596.00,510544.00,524576.00
03,"BERGEN",5160,"TENAFLY BORO",12160,"11-240-100-XXX","Total Bilingual Education - Instruction",863509.00,912430.00,1001888.00
03,"BERGEN",5160,"TENAFLY BORO",17100,"11-401-100-XXX","Total School-Spon. Co/Extra Curr. Actvts. - Inst",329865.00,341972.00,362479.00
03,"BERGEN",5160,"TENAFLY BORO",17600,"11-402-100-XXX","Total School-Sponsored Athletics - Instruction",723445.00,791733.00,855203.00
03,"BERGEN",5160,"TENAFLY BORO",19620,"11-421-XXX-XXX","Total Before/After School Programs",0.00,802.00,0.00
03,"BERGEN",5160,"TENAFLY BORO",25100,"11-4XX-100-XXX","Total Other Instructional Programs - Instruction",8780.00,17550.00,17650.00
03,"BERGEN",5160,"TENAFLY BORO",29180,"11-000-100-XXX","Total Undistributed Expenditures - Instruction (Tuition)",3725302.00,4282406.00,3861823.00
03,"BERGEN",5160,"TENAFLY BORO",29680,"11-000-211-XXX","Total Undist. Expend.-Attendance And Social Work",121815.00,124246.00,117912.00
03,"BERGEN",5160,"TENAFLY BORO",30620,"11-000-213-XXX","Total Undist. Expenditures - Health Services",512745.00,545682.00,582912.00
03,"BERGEN",5160,"TENAFLY BORO",40580,"11-000-216-XXX","Total Undist. Expend.-Speech, OT, PT And Related Svcs",1105847.00,1349553.00,1238321.00
03,"BERGEN",5160,"TENAFLY BORO",41080,"11-000-217-XXX","Total Undist Expend-Oth Supp Serv Std-Extra Serv",1791087.00,1975252.00,1781404.00
03,"BERGEN",5160,"TENAFLY BORO",41660,"11-000-218-XXX","Total Undist. Expenditures - Guidance",1326467.00,1384733.00,1376985.00
03,"BERGEN",5160,"TENAFLY BORO",42200,"11-000-219-XXX","Total Undist. Expenditures - Child Study Teams",1403352.00,1474220.00,1538704.00
03,"BERGEN",5160,"TENAFLY BORO",43200,"11-000-221-XXX","Total Undist. Expend.-Improv. Of Inst. Serv.",776130.00,835501.00,856660.00
03,"BERGEN",5160,"TENAFLY BORO",43620,"11-000-222-XXX","Total Undist. Expend.-Edu. Media Serv./Library",795877.00,838291.00,861306.00
03,"BERGEN",5160,"TENAFLY BORO",44180,"11-000-223-XXX","Total Undist. Expend.-Instr. Staff Training Serv.",104760.00,287801.00,293535.00
03,"BERGEN",5160,"TENAFLY BORO",45300,"11-000-230-XXX","Total Undist. Expend.-Support Serv.-Gen. Admin.",786718.00,938170.00,867275.00
03,"BERGEN",5160,"TENAFLY BORO",46160,"11-000-240-XXX","Total Undist. Expend.-Support Serv.-School Admin.",3420105.00,3657712.00,3604340.00
03,"BERGEN",5160,"TENAFLY BORO",47200,"11-000-251-XXX","Total Undist. Expend. - Central Services",769230.00,850816.00,861095.00
03,"BERGEN",5160,"TENAFLY BORO",47620,"11-000-252-XXX","Total Undist. Expend. - Admin. Info Technology",564710.00,695858.00,698245.00
03,"BERGEN",5160,"TENAFLY BORO",51120,"11-000-26X-XXX","Total Undist. Expend.-Oper. And Maint. Of Plant Serv.",4370390.00,4998790.00,5065362.00
03,"BERGEN",5160,"TENAFLY BORO",52480,"11-000-270-XXX","Total Undist. Expend.-Student Transportation Serv.",1173195.00,1305720.00,1405248.00
03,"BERGEN",5160,"TENAFLY BORO",71260,"11-XXX-XXX-2XX","Total Personal Services - Employee Benefits",9676945.00,10730712.00,11039240.00
03,"BERGEN",5160,"TENAFLY BORO",72140,"","Total Undistributed Expenditures",32424675.00,36275463.00,36050367.00
03,"BERGEN",5160,"TENAFLY BORO",72180,"10-606","Interest Earned On Maintenance Reserve",0.00,200.00,150.00
03,"BERGEN",5160,"TENAFLY BORO",72260,"","Total General Current Expense",59723320.00,65185633.00,66711153.00
03,"BERGEN",5160,"TENAFLY BORO",75880,"12-XXX-XXX-730","Total Equipment",512375.00,274751.00,21600.00
03,"BERGEN",5160,"TENAFLY BORO",76260,"12-000-400-XXX","Total Facilities Acquisition And Const. Serv.",680391.00,404323.00,46977.00
03,"BERGEN",5160,"TENAFLY BORO",76320,"12-000-400-931","Capital Reserve - Transfer To Capital Projects",596854.00,2211368.00,405855.00
03,"BERGEN",5160,"TENAFLY BORO",76380,"10-604","Interest Deposit To Capital Reserve",0.00,2500.00,1200.00
03,"BERGEN",5160,"TENAFLY BORO",76400,"","Total Capital Outlay",1789620.00,2892942.00,475632.00
03,"BERGEN",5160,"TENAFLY BORO",77680,"13-422-100-XXX","Total Summer School - Instruction",101112.00,125000.00,125000.00
03,"BERGEN",5160,"TENAFLY BORO",77840,"13-422-X00-XXX","Total Summer School",101112.00,125000.00,125000.00
03,"BERGEN",5160,"TENAFLY BORO",83080,"13-XXX-XXX-XXX","Total Special Schools",101112.00,125000.00,125000.00
03,"BERGEN",5160,"TENAFLY BORO",84060,"","General Fund Grand Total",61614052.00,68203575.00,67311785.00
03,"BERGEN",5160,"TENAFLY BORO",84100,"20-XXX-XXX-XXX","Local Projects",64293.00,120000.00,95300.00
03,"BERGEN",5160,"TENAFLY BORO",88000,"20-XXX-XXX-XXX","Nonpublic Textbooks",29137.00,29691.00,25237.00
03,"BERGEN",5160,"TENAFLY BORO",88020,"20-XXX-XXX-XXX","Nonpublic Auxiliary Services",86404.00,184545.00,156863.00
03,"BERGEN",5160,"TENAFLY BORO",88040,"20-XXX-XXX-XXX","Nonpublic Handicapped Services",93173.00,40397.00,34337.00
03,"BERGEN",5160,"TENAFLY BORO",88060,"20-XXX-XXX-XXX","Nonpublic Nursing Services",46044.00,47430.00,40316.00
03,"BERGEN",5160,"TENAFLY BORO",88080,"20-XXX-XXX-XXX","Nonpublic Technology Initiative",11934.00,13520.00,11492.00
03,"BERGEN",5160,"TENAFLY BORO",88090,"20-XXX-XXX-XXX","Nonpublic Security Aid",0.00,13175.00,11199.00
03,"BERGEN",5160,"TENAFLY BORO",88180,"","Total Other State Projects",266692.00,328758.00,279444.00
03,"BERGEN",5160,"TENAFLY BORO",88200,"20-XXX-XXX-XXX","Total State Projects",266692.00,328758.00,279444.00
03,"BERGEN",5160,"TENAFLY BORO",88500,"20-XXX-XXX-XXX","Title I",0.00,194963.00,165719.00
03,"BERGEN",5160,"TENAFLY BORO",88520,"20-XXX-XXX-XXX","Title II",29674.00,46232.00,39297.00
03,"BERGEN",5160,"TENAFLY BORO",88540,"20-XXX-XXX-XXX","Title III",125325.00,72151.00,61328.00
03,"BERGEN",5160,"TENAFLY BORO",88620,"20-XXX-XXX-XXX","I.D.E.A. Part B (Handicapped)",745737.00,773413.00,657401.00
03,"BERGEN",5160,"TENAFLY BORO",88740,"20-XXX-XXX-XXX","Total Federal Projects",900736.00,1086759.00,923745.00
03,"BERGEN",5160,"TENAFLY BORO",88760,"","Total Special Revenue Funds",1231721.00,1535517.00,1298489.00
03,"BERGEN",5160,"TENAFLY BORO",89660,"40-701-510-XXX","Total Regular Debt Service",2901163.00,2902601.00,2806687.00
03,"BERGEN",5160,"TENAFLY BORO",89980,"","Total Debt Service Funds",2901163.00,2902601.00,2806687.00
03,"BERGEN",5160,"TENAFLY BORO",90000,"","Total Expenditures/Appropriations",65746936.00,72641693.00,71416961.00
03,"BERGEN",5160,"TENAFLY BORO",90010,"","Total Expenditures Net of Transfers",65746936.00,72641693.00,71416961.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",3200,"11-1XX-100-XXX","Total Regular Programs - Instruction",7160689.00,7423374.00,7652857.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",10300,"11-2XX-100-XXX","Total Special Education - Instruction",1302747.00,1466190.00,1512875.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",11160,"11-230-100-XXX","Total Basic Skills/Remedial - Instruction",128999.00,134300.00,139450.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",12160,"11-240-100-XXX","Total Bilingual Education - Instruction",33772.00,69768.00,71750.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",17100,"11-401-100-XXX","Total School-Spon. Co/Extra Curr. Actvts. - Inst",56283.00,72100.00,61200.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",17600,"11-402-100-XXX","Total School-Sponsored Athletics - Instruction",53077.00,66295.00,66120.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",29180,"11-000-100-XXX","Total Undistributed Expenditures - Instruction (Tuition)",1179625.00,1211470.00,1314611.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",30620,"11-000-213-XXX","Total Undist. Expenditures - Health Services",231263.00,240100.00,245850.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",40580,"11-000-216-XXX","Total Undist. Expend.-Speech, OT, PT And Related Svcs",519208.00,560755.00,534160.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",41080,"11-000-217-XXX","Total Undist Expend-Oth Supp Serv Std-Extra Serv",161640.00,174916.00,180000.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",41660,"11-000-218-XXX","Total Undist. Expenditures - Guidance",372089.00,389630.00,399480.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",42200,"11-000-219-XXX","Total Undist. Expenditures - Child Study Teams",693670.00,769270.00,762525.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",43200,"11-000-221-XXX","Total Undist. Expend.-Improv. Of Inst. Serv.",160111.00,193998.00,209900.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",43620,"11-000-222-XXX","Total Undist. Expend.-Edu. Media Serv./Library",324029.00,418409.00,428700.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",44180,"11-000-223-XXX","Total Undist. Expend.-Instr. Staff Training Serv.",186968.00,223101.00,269753.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",45300,"11-000-230-XXX","Total Undist. Expend.-Support Serv.-Gen. Admin.",537921.00,628024.00,641379.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",46160,"11-000-240-XXX","Total Undist. Expend.-Support Serv.-School Admin.",843465.00,859046.00,853750.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",47200,"11-000-251-XXX","Total Undist. Expend. - Central Services",360838.00,379050.00,388150.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",51120,"11-000-26X-XXX","Total Undist. Expend.-Oper. And Maint. Of Plant Serv.",2010594.00,2234710.00,2243600.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",52480,"11-000-270-XXX","Total Undist. Expend.-Student Transportation Serv.",450242.00,542000.00,542000.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",71260,"11-XXX-XXX-2XX","Total Personal Services - Employee Benefits",4226964.00,4706875.00,4803184.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",72140,"","Total Undistributed Expenditures",12258627.00,13531354.00,13817042.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",72260,"","Total General Current Expense",20994194.00,22763381.00,23321294.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",75880,"12-XXX-XXX-730","Total Equipment",70039.00,41305.00,117000.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",76260,"12-000-400-XXX","Total Facilities Acquisition And Const. Serv.",65917.00,586622.00,395000.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",76320,"12-000-400-931","Capital Reserve - Transfer To Capital Projects",300000.00,0.00,0.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",76340,"12-000-400-933","Capital Reserve - Transfer To Repayment Of Debt",28687.00,0.00,0.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",76380,"10-604","Interest Deposit To Capital Reserve",0.00,300.00,300.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",76400,"","Total Capital Outlay",464643.00,628227.00,512300.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",84060,"","General Fund Grand Total",21458837.00,23391608.00,23833594.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",88500,"20-XXX-XXX-XXX","Title I",0.00,80609.00,0.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",88520,"20-XXX-XXX-XXX","Title II",22547.00,22405.00,15000.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",88620,"20-XXX-XXX-XXX","I.D.E.A. Part B (Handicapped)",260026.00,262170.00,215000.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",88740,"20-XXX-XXX-XXX","Total Federal Projects",282573.00,365184.00,230000.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",88760,"","Total Special Revenue Funds",282573.00,365184.00,230000.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",89660,"40-701-510-XXX","Total Regular Debt Service",1232023.00,1217827.00,1215081.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",89980,"","Total Debt Service Funds",1232023.00,1217827.00,1215081.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",90000,"","Total Expenditures/Appropriations",22973433.00,24974619.00,25278675.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",90004,"12-000-400-933","Deduct Transfer-Capital Reserve - Transfer To Repayment Of Debt",28687.00,0.00,0.00
03,"BERGEN",5330,"UPPER SADDLE RIVER BORO",90010,"","Total Expenditures Net of Transfers",22944746.00,24974619.00,25278675.00
03,"BERGEN",5410,"WALDWICK BORO",3200,"11-1XX-100-XXX","Total Regular Programs - Instruction",8318546.00,8734205.00,9026248.00
03,"BERGEN",5410,"WALDWICK BORO",10300,"11-2XX-100-XXX","Total Special Education - Instruction",2840868.00,3037819.00,3005798.00
03,"BERGEN",5410,"WALDWICK BORO",11160,"11-230-100-XXX","Total Basic Skills/Remedial - Instruction",483066.00,497530.00,509150.00
03,"BERGEN",5410,"WALDWICK BORO",12160,"11-240-100-XXX","Total Bilingual Education - Instruction",170747.00,174752.00,179829.00
03,"BERGEN",5410,"WALDWICK BORO",17100,"11-401-100-XXX","Total School-Spon. Co/Extra Curr. Actvts. - Inst",132817.00,138409.00,146662.00
03,"BERGEN",5410,"WALDWICK BORO",17600,"11-402-100-XXX","Total School-Sponsored Athletics - Instruction",430891.00,444514.00,482222.00
03,"BERGEN",5410,"WALDWICK BORO",20620,"11-422-XXX-XXX","Total Summer School",0.00,0.00,75832.00
03,"BERGEN",5410,"WALDWICK BORO",29180,"11-000-100-XXX","Total Undistributed Expenditures - Instruction (Tuition)",2036235.00,2392697.00,2337725.00
03,"BERGEN",5410,"WALDWICK BORO",29680,"11-000-211-XXX","Total Undist. Expend.-Attendance And Social Work",53352.00,57594.00,55699.00
03,"BERGEN",5410,"WALDWICK BORO",30620,"11-000-213-XXX","Total Undist. Expenditures - Health Services",281764.00,279976.00,279230.00
03,"BERGEN",5410,"WALDWICK BORO",40580,"11-000-216-XXX","Total Undist. Expend.-Speech, OT, PT And Related Svcs",428954.00,534845.00,546084.00
03,"BERGEN",5410,"WALDWICK BORO",41660,"11-000-218-XXX","Total Undist. Expenditures - Guidance",498746.00,515333.00,522951.00
03,"BERGEN",5410,"WALDWICK BORO",42200,"11-000-219-XXX","Total Undist. Expenditures - Child Study Teams",608587.00,629385.00,635728.00
03,"BERGEN",5410,"WALDWICK BORO",43200,"11-000-221-XXX","Total Undist. Expend.-Improv. Of Inst. Serv.",421141.00,484144.00,496846.00
03,"BERGEN",5410,"WALDWICK BORO",43620,"11-000-222-XXX","Total Undist. Expend.-Edu. Media Serv./Library",169868.00,173456.00,176254.00
03,"BERGEN",5410,"WALDWICK BORO",44180,"11-000-223-XXX","Total Undist. Expend.-Instr. Staff Training Serv.",3768.00,24500.00,24500.00
03,"BERGEN",5410,"WALDWICK BORO",45300,"11-000-230-XXX","Total Undist. Expend.-Support Serv.-Gen. Admin.",442566.00,579401.00,564816.00
03,"BERGEN",5410,"WALDWICK BORO",46160,"11-000-240-XXX","Total Undist. Expend.-Support Serv.-School Admin.",1151732.00,1174550.00,1193654.00
03,"BERGEN",5410,"WALDWICK BORO",47200,"11-000-251-XXX","Total Undist. Expend. - Central Services",470541.00,490306.00,498817.00
03,"BERGEN",5410,"WALDWICK BORO",47620,"11-000-252-XXX","Total Undist. Expend. - Admin. Info Technology",201919.00,352892.00,362008.00
03,"BERGEN",5410,"WALDWICK BORO",51120,"11-000-26X-XXX","Total Undist. Expend.-Oper. And Maint. Of Plant Serv.",1823007.00,1904092.00,2003957.00
03,"BERGEN",5410,"WALDWICK BORO",52480,"11-000-270-XXX","Total Undist. Expend.-Student Transportation Serv.",553908.00,649660.00,636287.00
03,"BERGEN",5410,"WALDWICK BORO",71260,"11-XXX-XXX-2XX","Total Personal Services - Employee Benefits",5039725.00,5434881.00,5539843.00
03,"BERGEN",5410,"WALDWICK BORO",72140,"","Total Undistributed Expenditures",14185813.00,15677712.00,15874399.00
03,"BERGEN",5410,"WALDWICK BORO",72260,"","Total General Current Expense",26562748.00,28704941.00,29300140.00
03,"BERGEN",5410,"WALDWICK BORO",75880,"12-XXX-XXX-730","Total Equipment",79607.00,0.00,0.00
03,"BERGEN",5410,"WALDWICK BORO",76260,"12-000-400-XXX","Total Facilities Acquisition And Const. Serv.",1059126.00,660111.00,799987.00
03,"BERGEN",5410,"WALDWICK BORO",76380,"10-604","Interest Deposit To Capital Reserve",0.00,0.00,1140.00
03,"BERGEN",5410,"WALDWICK BORO",76400,"","Total Capital Outlay",1138733.00,660111.00,801127.00
03,"BERGEN",5410,"WALDWICK BORO",84060,"","General Fund Grand Total",27701481.00,29365052.00,30101267.00
03,"BERGEN",5410,"WALDWICK BORO",84100,"20-XXX-XXX-XXX","Local Projects",234.00,0.00,0.00
03,"BERGEN",5410,"WALDWICK BORO",88000,"20-XXX-XXX-XXX","Nonpublic Textbooks",11820.00,10672.00,11254.00
03,"BERGEN",5410,"WALDWICK BORO",88020,"20-XXX-XXX-XXX","Nonpublic Auxiliary Services",0.00,104337.00,68769.00
03,"BERGEN",5410,"WALDWICK BORO",88040,"20-XXX-XXX-XXX","Nonpublic Handicapped Services",0.00,52017.00,45108.00
03,"BERGEN",5410,"WALDWICK BORO",88060,"20-XXX-XXX-XXX","Nonpublic Nursing Services",21080.00,19378.00,19845.00
03,"BERGEN",5410,"WALDWICK BORO",88080,"20-XXX-XXX-XXX","Nonpublic Technology Initiative",6279.00,5731.00,5124.00
03,"BERGEN",5410,"WALDWICK BORO",88090,"20-XXX-XXX-XXX","Nonpublic Security Aid",0.00,0.00,5513.00
03,"BERGEN",5410,"WALDWICK BORO",88140,"20-XXX-XXX-XXX","Other",94007.00,0.00,0.00
03,"BERGEN",5410,"WALDWICK BORO",88180,"","Total Other State Projects",133186.00,192135.00,155613.00
03,"BERGEN",5410,"WALDWICK BORO",88200,"20-XXX-XXX-XXX","Total State Projects",133186.00,192135.00,155613.00
03,"BERGEN",5410,"WALDWICK BORO",88500,"20-XXX-XXX-XXX","Title I",16112.00,14501.00,47120.00
03,"BERGEN",5410,"WALDWICK BORO",88520,"20-XXX-XXX-XXX","Title II",40713.00,36681.00,36401.00
03,"BERGEN",5410,"WALDWICK BORO",88540,"20-XXX-XXX-XXX","Title III",15992.00,14576.00,15736.00
03,"BERGEN",5410,"WALDWICK BORO",88620,"20-XXX-XXX-XXX","I.D.E.A. Part B (Handicapped)",364567.00,363983.00,349566.00
03,"BERGEN",5410,"WALDWICK BORO",88740,"20-XXX-XXX-XXX","Total Federal Projects",437384.00,429741.00,448823.00
03,"BERGEN",5410,"WALDWICK BORO",88760,"","Total Special Revenue Funds",570804.00,621876.00,604436.00
03,"BERGEN",5410,"WALDWICK BORO",89660,"40-701-510-XXX","Total Regular Debt Service",687000.00,691900.00,695800.00
03,"BERGEN",5410,"WALDWICK BORO",89980,"","Total Debt Service Funds",687000.00,691900.00,695800.00
03,"BERGEN",5410,"WALDWICK BORO",90000,"","Total Expenditures/Appropriations",28959285.00,30678828.00,31401503.00
03,"BERGEN",5410,"WALDWICK BORO",90010,"","Total Expenditures Net of Transfers",28959285.00,30678828.00,31401503.00
03,"BERGEN",5430,"WALLINGTON BORO",3200,"11-1XX-100-XXX","Total Regular Programs - Instruction",4739969.00,4984296.00,4909272.00
03,"BERGEN",5430,"WALLINGTON BORO",10300,"11-2XX-100-XXX","Total Special Education - Instruction",1015314.00,1145769.00,1187843.00
03,"BERGEN",5430,"WALLINGTON BORO",11160,"11-230-100-XXX","Total Basic Skills/Remedial - Instruction",186605.00,221271.00,192935.00
03,"BERGEN",5430,"WALLINGTON BORO",12160,"11-240-100-XXX","Total Bilingual Education - Instruction",224640.00,206004.00,201193.00
03,"BERGEN",5430,"WALLINGTON BORO",13160,"11-3XX-100-XXX","Total Vocational Programs - Local - Instruction",23972.00,24472.00,25072.00
03,"BERGEN",5430,"WALLINGTON BORO",17100,"11-401-100-XXX","Total School-Spon. Co/Extra Curr. Actvts. - Inst",89454.00,109727.00,109742.00
03,"BERGEN",5430,"WALLINGTON BORO",17600,"11-402-100-XXX","Total School-Sponsored Athletics - Instruction",450331.00,480638.00,476139.00
03,"BERGEN",5430,"WALLINGTON BORO",19620,"11-421-XXX-XXX","Total Before/After School Programs",48461.00,56927.00,64580.00
03,"BERGEN",5430,"WALLINGTON BORO",20620,"11-422-XXX-XXX","Total Summer School",4800.00,6000.00,6000.00
03,"BERGEN",5430,"WALLINGTON BORO",25100,"11-4XX-100-XXX","Total Other Instructional Programs - Instruction",11244.00,19200.00,19950.00
03,"BERGEN",5430,"WALLINGTON BORO",29180,"11-000-100-XXX","Total Undistributed Expenditures - Instruction (Tuition)",2731770.00,3284972.00,3334754.00
03,"BERGEN",5430,"WALLINGTON BORO",29680,"11-000-211-XXX","Total Undist. Expend.-Attendance And Social Work",118524.00,121740.00,124240.00
03,"BERGEN",5430,"WALLINGTON BORO",30620,"11-000-213-XXX","Total Undist. Expenditures - Health Services",246335.00,254880.00,259980.00
03,"BERGEN",5430,"WALLINGTON BORO",40580,"11-000-216-XXX","Total Undist. Expend.-Speech, OT, PT And Related Svcs",82191.00,82952.00,105810.00
03,"BERGEN",5430,"WALLINGTON BORO",41660,"11-000-218-XXX","Total Undist. Expenditures - Guidance",338516.00,436543.00,396763.00
03,"BERGEN",5430,"WALLINGTON BORO",42200,"11-000-219-XXX","Total Undist. Expenditures - Child Study Teams",331199.00,355882.00,383414.00
03,"BERGEN",5430,"WALLINGTON BORO",43200,"11-000-221-XXX","Total Undist. Expend.-Improv. Of Inst. Serv.",295414.00,321130.00,322205.00
03,"BERGEN",5430,"WALLINGTON BORO",43620,"11-000-222-XXX","Total Undist. Expend.-Edu. Media Serv./Library",188419.00,207966.00,238307.00
03,"BERGEN",5430,"WALLINGTON BORO",44180,"11-000-223-XXX","Total Undist. Expend.-Instr. Staff Training Serv.",23779.00,26414.00,26500.00
03,"BERGEN",5430,"WALLINGTON BORO",45300,"11-000-230-XXX","Total Undist. Expend.-Support Serv.-Gen. Admin.",382364.00,435252.00,408213.00
03,"BERGEN",5430,"WALLINGTON BORO",46160,"11-000-240-XXX","Total Undist. Expend.-Support Serv.-School Admin.",501271.00,519300.00,517320.00
03,"BERGEN",5430,"WALLINGTON BORO",47200,"11-000-251-XXX","Total Undist. Expend. - Central Services",359579.00,383980.00,381261.00
03,"BERGEN",5430,"WALLINGTON BORO",47620,"11-000-252-XXX","Total Undist. Expend. - Admin. Info Technology",106052.00,99468.00,101468.00
03,"BERGEN",5430,"WALLINGTON BORO",51120,"11-000-26X-XXX","Total Undist. Expend.-Oper. And Maint. Of Plant Serv.",1534026.00,1830236.00,1821990.00
03,"BERGEN",5430,"WALLINGTON BORO",52480,"11-000-270-XXX","Total Undist. Expend.-Student Transportation Serv.",357935.00,551950.00,553950.00
03,"BERGEN",5430,"WALLINGTON BORO",71260,"11-XXX-XXX-2XX","Total Personal Services - Employee Benefits",2574190.00,3092000.00,3404000.00
03,"BERGEN",5430,"WALLINGTON BORO",72140,"","Total Undistributed Expenditures",10171564.00,12004665.00,12380175.00
03,"BERGEN",5430,"WALLINGTON BORO",72260,"","Total General Current Expense",16966354.00,19258969.00,19572901.00
03,"BERGEN",5430,"WALLINGTON BORO",75880,"12-XXX-XXX-730","Total Equipment",102319.00,63212.00,15000.00
03,"BERGEN",5430,"WALLINGTON BORO",76260,"12-000-400-XXX","Total Facilities Acquisition And Const. Serv.",2696600.00,157158.00,157158.00
03,"BERGEN",5430,"WALLINGTON BORO",76320,"12-000-400-931","Capital Reserve - Transfer To Capital Projects",959.00,0.00,0.00
03,"BERGEN",5430,"WALLINGTON BORO",76380,"10-604","Interest Deposit To Capital Reserve",0.00,0.00,1.00
03,"BERGEN",5430,"WALLINGTON BORO",76400,"","Total Capital Outlay",2799878.00,220370.00,172159.00
03,"BERGEN",5430,"WALLINGTON BORO",84000,"10-000-100-56X","Transfer Of Funds To Charter Schools",186492.00,171478.00,206059.00
03,"BERGEN",5430,"WALLINGTON BORO",84060,"","General Fund Grand Total",19952724.00,19650817.00,19951119.00
03,"BERGEN",5430,"WALLINGTON BORO",84100,"20-XXX-XXX-XXX","Local Projects",5250.00,9000.00,0.00
03,"BERGEN",5430,"WALLINGTON BORO",88500,"20-XXX-XXX-XXX","Title I",208459.00,238367.00,203000.00
03,"BERGEN",5430,"WALLINGTON BORO",88520,"20-XXX-XXX-XXX","Title II",37171.00,36519.00,25500.00
03,"BERGEN",5430,"WALLINGTON BORO",88540,"20-XXX-XXX-XXX","Title III",14619.00,16019.00,13924.00
03,"BERGEN",5430,"WALLINGTON BORO",88620,"20-XXX-XXX-XXX","I.D.E.A. Part B (Handicapped)",270608.00,279665.00,271000.00
